recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
110,11,85,1617343631,0.023167,0.9,1,1.1
130,5,79,610155550,0.022657,0.9,1,1.1
114,3,80,938711709,0.017916,0.9,1,1.1
112,6,80,485652407,0.024311,0.9,1,1.1
128,8,74,266492424,0.023151,0.9,1,1.1
122,4,77,1613541655,0.022399,0.9,1,1.1
27,12,77,1613541655,0.010882,1,1,1.1
30,16,75,300520352,0.014025,1,1,1.1
24,10,79,157627259,0.012942,1,1,1.1
28,10,79,407441581,0.011725,1,1,1.1
26,13,77,427884735,0.011084,1,1,1.1
28,11,77,288688685,0.011358,1,1,1.1
23,13,80,1576046120,0.013837,1,1,1.1
27,7,82,1140122623,0.009304,1,1,1.1
27,14,76,143990123,0.010822,1,1,1.1
27,9,77,342621192,0.009628,1,1,1.1
119,7,73,342621192,0.024607,0.9,1,1.5
117,9,75,150891549,0.025451,0.9,1,1.5
130,6,73,242970414,0.023963,0.9,1,1.5
119,7,73,1597396480,0.023990,0.9,1,1.5
133,6,67,1368069298,0.028668,0.9,1,1.5
128,5,73,1708019803,0.026228,0.9,1,1.5
125,6,77,528486938,0.024215,0.9,1,1.5
138,4,71,841547330,0.023845,0.9,1,1.5
111,5,76,104644985,0.021497,0.9,1,1.5
129,3,74,1825605469,0.026788,0.9,1,1.5
24,10,79,1825605469,0.011335,1,1,1.5
20,12,83,1709041017,0.009009,1,1,1.5
26,9,76,152596906,0.010123,1,1,1.5
26,13,82,1631103745,0.012658,1,1,1.5
28,11,83,1968638872,0.009647,1,1,1.5
22,19,81,1363811968,0.013015,1,1,1.5
30,13,72,1306825495,0.012629,1,1,1.5
25,7,81,710682231,0.008594,1,1,1.5
31,9,80,791101530,0.014274,1,1,1.5
18,7,86,2061035284,0.008587,1,1,1.5
118,4,76,2061035284,0.023613,0.9,1,2
134,4,74,583887645,0.023319,0.9,1,2
121,1,77,1938801967,0.022608,0.9,1,2
123,0,81,485394179,0.023161,0.9,1,2
101,1,82,2144378393,0.019506,0.9,1,2
119,3,85,29927460,0.023175,0.9,1,2
125,3,82,2083426189,0.026362,0.9,1,2
132,3,71,561326744,0.026574,0.9,1,2
111,2,82,166774299,0.020383,0.9,1,2
120,0,82,1831266741,0.024658,0.9,1,2
32,0,91,1831266741,0.009925,1,1,2
45,3,79,696081617,0.010142,1,1,2
25,2,85,17038166,0.008891,1,1,2
30,3,85,153882179,0.009386,1,1,2
35,0,87,394852103,0.010483,1,1,2
28,2,87,1684515453,0.009018,1,1,2
30,2,86,35664209,0.009803,1,1,2
27,3,89,1423153757,0.008405,1,1,2
36,4,82,1521363551,0.009693,1,1,2
29,0,88,873492350,0.007253,1,1,2
130,0,76,873492350,0.020690,0.9,1,3
117,2,76,561241017,0.020712,0.9,1,3
141,1,72,292613253,0.026439,0.9,1,3
125,0,82,1293751528,0.024213,0.9,1,3
122,0,75,1714887640,0.025489,0.9,1,3
125,1,85,1732132537,0.023092,0.9,1,3
122,1,86,1255372133,0.023793,0.9,1,3
117,0,82,1368954272,0.023581,0.9,1,3
129,0,79,1147445135,0.025275,0.9,1,3
118,1,79,820573355,0.020621,0.9,1,3
36,1,85,820573355,0.007548,1,1,3
35,0,87,115489108,0.009599,1,1,3
24,0,93,1394277792,0.008409,1,1,3
36,0,83,1494141611,0.009552,1,1,3
22,1,95,1177707854,0.009114,1,1,3
33,1,84,647130998,0.009330,1,1,3
32,0,89,1467109886,0.009394,1,1,3
40,0,87,529530475,0.008805,1,1,3
28,0,92,1476282724,0.008678,1,1,3
34,0,87,2141790713,0.009076,1,1,3
0,5,104,1393,0.006193,2,1,1.1
0,7,104,1269130659,0.006142,2,1,1.1
0,12,103,667080108,0.008007,2,1,1.1
0,3,106,960079650,0.005935,2,1,1.1
0,4,105,1392079935,0.004738,2,1,1.1
0,3,109,838094045,0.005992,2,1,1.1
0,5,107,1799363511,0.007592,2,1,1.1
0,5,106,1806183356,0.005702,2,1,1.1
0,5,108,87597152,0.006458,2,1,1.1
0,7,103,1454273757,0.007915,2,1,1.1
0,4,105,1940253773,0.005929,2,1,1.1
0,7,101,956504247,0.008585,2,1,1.1
0,7,108,1042745103,0.006930,2,1,1.1
0,3,108,1916420958,0.006635,2,1,1.1
0,9,102,13691177,0.007693,2,1,1.1
0,9,102,1442140996,0.007839,2,1,1.1
0,4,104,1462408160,0.005741,2,1,1.1
0,7,107,1737210744,0.006749,2,1,1.1
0,6,104,1601079594,0.006593,2,1,1.1
0,10,100,1986552024,0.008227,2,1,1.1
0,10,100,1986552024,0.007366,3,1,1.1
0,5,109,1981131028,0.006062,3,1,1.1
0,3,109,99713933,0.005701,3,1,1.1
0,6,107,1791923117,0.006407,3,1,1.1
0,5,104,183819745,0.005836,3,1,1.1
0,6,102,27856972,0.007579,3,1,1.1
0,5,107,1199481111,0.007286,3,1,1.1
0,9,104,233438866,0.007565,3,1,1.1
0,5,104,817250940,0.005008,3,1,1.1
0,8,109,2010941296,0.009230,3,1,1.1
0,14,109,1559219692,0.008854,3,1,1.1
0,4,106,1542744671,0.006348,3,1,1.1
0,6,104,2129239057,0.005988,3,1,1.1
0,6,114,1439375257,0.005634,3,1,1.1
0,3,107,965528355,0.007512,3,1,1.1
0,8,106,908033507,0.006564,3,1,1.1
0,6,103,999442870,0.007452,3,1,1.1
0,5,108,737242853,0.006267,3,1,1.1
0,5,107,1417982399,0.005610,3,1,1.1
0,5,105,1286891594,0.007038,3,1,1.1
0,5,106,1286891594,0.006527,4,1,1.1
0,6,109,1269034889,0.005815,4,1,1.1
0,4,106,1153254604,0.005832,4,1,1.1
0,9,103,1682548352,0.006723,4,1,1.1
0,6,103,696686270,0.005871,4,1,1.1
0,5,105,1146838573,0.006457,4,1,1.1
0,5,104,1019360191,0.007422,4,1,1.1
0,7,107,412397705,0.005581,4,1,1.1
0,5,107,908910190,0.005901,4,1,1.1
0,6,112,1168277636,0.007913,4,1,1.1
0,6,102,1071783511,0.006877,4,1,1.1
0,5,109,1151832022,0.007652,4,1,1.1
0,10,98,533040227,0.007206,4,1,1.1
0,3,112,914891275,0.006743,4,1,1.1
0,7,103,1312602489,0.005883,4,1,1.1
0,5,104,1129843298,0.005225,4,1,1.1
0,9,103,60654715,0.008264,4,1,1.1
0,2,109,856769857,0.005381,4,1,1.1
0,5,108,1780967044,0.006065,4,1,1.1
0,6,107,1085693586,0.007430,4,1,1.1
0,6,106,1085693586,0.006543,5,1,1.1
0,7,103,1697422779,0.006723,5,1,1.1
0,4,106,1213884659,0.007133,5,1,1.1
0,4,105,933422057,0.005308,5,1,1.1
0,8,101,463953120,0.007269,5,1,1.1
0,4,104,887011567,0.006056,5,1,1.1
0,6,106,873704680,0.005477,5,1,1.1
0,5,108,1350319619,0.006727,5,1,1.1
0,8,104,623732715,0.008581,5,1,1.1
0,5,105,1279540884,0.006620,5,1,1.1
0,6,105,1898831631,0.008121,5,1,1.1
0,5,105,1447848037,0.006166,5,1,1.1
0,6,104,1653139135,0.008211,5,1,1.1
0,3,109,1700900681,0.005953,5,1,1.1
0,7,104,1699452718,0.007310,5,1,1.1
0,7,106,434645365,0.007324,5,1,1.1
0,7,102,1682369342,0.007777,5,1,1.1
0,5,105,199931770,0.006980,5,1,1.1
0,6,105,1890700844,0.004845,5,1,1.1
0,7,105,343595859,0.008217,5,1,1.1
0,6,106,343595859,0.005603,2,1,1.3
0,8,106,623543417,0.006336,2,1,1.3
0,5,105,919907991,0.007461,2,1,1.3
0,5,103,1163048018,0.006111,2,1,1.3
0,4,106,831473307,0.004772,2,1,1.3
0,5,103,849787956,0.005903,2,1,1.3
0,4,108,1269333874,0.006383,2,1,1.3
0,4,107,207706948,0.005065,2,1,1.3
0,4,109,209867442,0.005777,2,1,1.3
0,4,109,1491856112,0.005195,2,1,1.3
0,4,106,1357053265,0.005904,2,1,1.3
0,6,104,441657255,0.007195,2,1,1.3
0,7,102,985445066,0.005868,2,1,1.3
0,7,112,640997971,0.006428,2,1,1.3
0,8,104,330833495,0.009720,2,1,1.3
0,5,107,1133972748,0.005916,2,1,1.3
0,5,104,224186042,0.006787,2,1,1.3
0,4,104,1800273950,0.004686,2,1,1.3
0,6,106,1437438408,0.006723,2,1,1.3
0,6,104,350822918,0.007580,2,1,1.3
0,6,104,350822918,0.006898,3,1,1.3
0,5,105,847979132,0.004680,3,1,1.3
0,6,106,104047490,0.006954,3,1,1.3
0,7,109,468061954,0.006886,3,1,1.3
0,8,106,61209504,0.007958,3,1,1.3
0,4,110,1346985698,0.005325,3,1,1.3
0,7,106,1546614376,0.006971,3,1,1.3
0,4,108,1561418598,0.005838,3,1,1.3
0,7,105,1620595419,0.006332,3,1,1.3
0,9,105,1246824339,0.006135,3,1,1.3
0,6,104,136918551,0.006612,3,1,1.3
0,7,108,351722077,0.006732,3,1,1.3
0,6,106,632917258,0.006997,3,1,1.3
0,5,107,57492113,0.005633,3,1,1.3
0,8,106,484628042,0.007668,3,1,1.3
0,4,104,532628332,0.005878,3,1,1.3
0,4,108,2069917657,0.008179,3,1,1.3
0,5,106,1700572669,0.004979,3,1,1.3
0,5,105,741830253,0.005299,3,1,1.3
0,3,109,356828932,0.006681,3,1,1.3
0,3,109,356828932,0.004958,4,1,1.3
0,6,106,1002579658,0.006296,4,1,1.3
0,5,105,2133505866,0.007466,4,1,1.3
0,5,108,1273169812,0.005552,4,1,1.3
0,7,104,474227731,0.005564,4,1,1.3
0,8,105,663712566,0.005247,4,1,1.3
0,5,105,1316402946,0.005862,4,1,1.3
0,7,102,55552099,0.005897,4,1,1.3
0,4,107,1894897046,0.005599,4,1,1.3
0,4,103,1193816046,0.004967,4,1,1.3
0,4,108,1472082659,0.006926,4,1,1.3
0,5,108,1453479509,0.006208,4,1,1.3
0,5,108,2020930788,0.007834,4,1,1.3
0,7,103,495647218,0.005536,4,1,1.3
0,7,107,367539495,0.007747,4,1,1.3
0,6,102,1294337580,0.006330,4,1,1.3
0,7,105,9774850,0.006288,4,1,1.3
0,3,111,1563039046,0.006001,4,1,1.3
0,9,102,198428386,0.007535,4,1,1.3
0,5,103,752336633,0.005465,4,1,1.3
0,5,102,752336633,0.005266,5,1,1.3
0,5,104,1453170714,0.005351,5,1,1.3
0,7,105,164477834,0.008326,5,1,1.3
0,5,104,916456603,0.006333,5,1,1.3
0,5,109,291112861,0.008015,5,1,1.3
0,6,105,1040630287,0.005579,5,1,1.3
0,5,102,1755214630,0.005789,5,1,1.3
0,7,107,1132222863,0.007024,5,1,1.3
0,5,106,1830843029,0.005527,5,1,1.3
0,7,104,288409058,0.006857,5,1,1.3
0,4,109,1137658428,0.006064,5,1,1.3
0,4,110,726226058,0.005820,5,1,1.3
0,4,110,991295850,0.006451,5,1,1.3
0,4,106,2023342272,0.006148,5,1,1.3
0,5,105,1895307113,0.004858,5,1,1.3
0,6,105,1134390789,0.005485,5,1,1.3
0,5,107,373673364,0.005390,5,1,1.3
0,8,105,1970607533,0.006571,5,1,1.3
0,5,106,590153582,0.006405,5,1,1.3
0,6,105,1146225767,0.004813,5,1,1.3
0,6,106,1146225767,0.005912,2,1,1.5
0,7,107,1971831396,0.005582,2,1,1.5
0,9,101,773137537,0.006784,2,1,1.5
0,6,105,220792528,0.007077,2,1,1.5
0,6,108,1196067964,0.005687,2,1,1.5
0,4,106,1989755487,0.007910,2,1,1.5
0,6,106,1846446303,0.005849,2,1,1.5
0,6,103,1269106985,0.005357,2,1,1.5
0,5,106,573072916,0.006820,2,1,1.5
0,7,101,619481213,0.006395,2,1,1.5
0,4,109,1586354325,0.005506,2,1,1.5
0,6,104,845216144,0.007578,2,1,1.5
0,3,109,2113541298,0.005482,2,1,1.5
0,5,105,1808802760,0.006118,2,1,1.5
0,6,109,405968466,0.006782,2,1,1.5
0,9,103,483548365,0.008294,2,1,1.5
0,8,103,717731428,0.007087,2,1,1.5
0,3,109,1564699469,0.004824,2,1,1.5
0,6,105,2063971010,0.007034,2,1,1.5
0,6,102,1946806189,0.006530,2,1,1.5
0,6,103,1946806189,0.007982,3,1,1.5
0,7,103,1016133116,0.005636,3,1,1.5
0,3,112,1123128786,0.005554,3,1,1.5
0,12,99,802197162,0.006736,3,1,1.5
0,11,104,1606661187,0.006779,3,1,1.5
0,6,103,167176061,0.006190,3,1,1.5
0,6,102,341012189,0.006157,3,1,1.5
0,6,110,1262919882,0.007645,3,1,1.5
0,5,106,175071860,0.005715,3,1,1.5
0,5,108,874266339,0.005369,3,1,1.5
0,11,101,1963968850,0.007984,3,1,1.5
0,4,108,777948689,0.006682,3,1,1.5
0,8,102,844757698,0.007677,3,1,1.5
0,7,105,125281355,0.006539,3,1,1.5
0,4,111,400325689,0.007329,3,1,1.5
0,6,102,553446232,0.006176,3,1,1.5
0,5,108,1289823490,0.005869,3,1,1.5
0,6,105,1903577832,0.006606,3,1,1.5
0,4,109,1798841026,0.005607,3,1,1.5
0,5,103,1296203851,0.004962,3,1,1.5
0,5,104,1296203851,0.004957,4,1,1.5
0,3,111,1053760404,0.005367,4,1,1.5
0,5,102,675174664,0.006228,4,1,1.5
0,7,105,653778638,0.005830,4,1,1.5
0,6,104,543116061,0.005030,4,1,1.5
0,3,108,899359134,0.007800,4,1,1.5
0,5,107,1328622473,0.005367,4,1,1.5
0,5,109,1660951436,0.008019,4,1,1.5
0,8,106,402601139,0.007738,4,1,1.5
0,6,103,115403143,0.006386,4,1,1.5
0,6,102,1303280352,0.005826,4,1,1.5
0,4,107,626825410,0.005805,4,1,1.5
0,3,109,1158378784,0.004838,4,1,1.5
0,10,105,656755551,0.006899,4,1,1.5
0,4,105,1389435882,0.005661,4,1,1.5
0,6,108,764548698,0.006392,4,1,1.5
0,5,107,555078639,0.005560,4,1,1.5
0,3,110,332594860,0.006365,4,1,1.5
0,4,107,1396548413,0.006616,4,1,1.5
0,5,109,337906847,0.004994,4,1,1.5
0,5,109,337906847,0.007088,5,1,1.5
0,4,104,1519455919,0.006538,5,1,1.5
0,9,105,1721494962,0.007368,5,1,1.5
0,4,108,1502896840,0.005678,5,1,1.5
0,6,108,2113716023,0.005717,5,1,1.5
0,6,104,1162641494,0.006631,5,1,1.5
0,7,104,1357794984,0.006767,5,1,1.5
0,7,102,361208489,0.007553,5,1,1.5
0,5,103,1092867723,0.005262,5,1,1.5
0,3,111,30116479,0.005183,5,1,1.5
0,7,103,1575301763,0.007312,5,1,1.5
0,6,103,351066400,0.005996,5,1,1.5
0,4,107,874516415,0.007960,5,1,1.5
0,5,107,1555698814,0.005107,5,1,1.5
0,9,103,250641449,0.005881,5,1,1.5
0,6,106,1977788805,0.008276,5,1,1.5
0,9,104,2048766556,0.006472,5,1,1.5
0,5,105,170081495,0.007895,5,1,1.5
0,6,104,1716081627,0.005066,5,1,1.5
0,4,106,465575268,0.007349,5,1,1.5
0,4,106,465575268,0.006691,2,1,2
0,4,114,1627242676,0.006454,2,1,2
0,5,114,894238048,0.006669,2,1,2
0,3,113,878321102,0.005050,2,1,2
0,3,108,960647374,0.003978,2,1,2
0,5,108,1395745341,0.005870,2,1,2
0,4,106,1275955859,0.004802,2,1,2
0,3,114,1679829122,0.005489,2,1,2
0,5,112,1157343897,0.004938,2,1,2
1,6,108,540037603,0.005614,2,1,2
1,3,114,1720193425,0.006118,2,1,2
0,4,107,499506011,0.005531,2,1,2
0,6,107,2129378820,0.005298,2,1,2
0,5,105,1459168011,0.006596,2,1,2
0,3,113,46802114,0.004907,2,1,2
0,4,109,828044113,0.004743,2,1,2
0,4,115,564165877,0.005393,2,1,2
0,7,102,1572834111,0.007667,2,1,2
0,1,118,1465108696,0.004440,2,1,2
0,2,109,1731526892,0.005171,2,1,2
0,2,109,1731526892,0.004730,3,1,2
0,5,106,142133193,0.005806,3,1,2
0,7,111,1673341001,0.006474,3,1,2
0,3,113,1693370644,0.004698,3,1,2
0,7,110,623333326,0.005928,3,1,2
0,5,109,636814541,0.007075,3,1,2
0,4,109,72690788,0.005674,3,1,2
0,7,103,1597987774,0.009443,3,1,2
0,6,106,757423102,0.005288,3,1,2
0,4,104,1656614256,0.004895,3,1,2
0,3,109,879896321,0.006253,3,1,2
0,5,106,360688591,0.005138,3,1,2
0,5,111,485578131,0.005217,3,1,2
0,3,113,701225898,0.004840,3,1,2
0,5,111,1965640978,0.007117,3,1,2
0,2,111,1956665951,0.005874,3,1,2
0,4,107,1404021842,0.005008,3,1,2
0,5,108,765804021,0.006273,3,1,2
0,2,109,256133079,0.004813,3,1,2
0,10,106,1333462464,0.006694,3,1,2
0,8,107,1333462464,0.006938,4,1,2
0,6,104,1255753794,0.005109,4,1,2
0,6,109,1199271401,0.007034,4,1,2
0,5,106,604249240,0.006311,4,1,2
0,4,107,1734631082,0.004539,4,1,2
0,2,109,1290303148,0.005263,4,1,2
0,4,108,515639177,0.006845,4,1,2
0,5,106,1164904363,0.005156,4,1,2
0,2,109,1422040311,0.003886,4,1,2
0,4,104,1618635600,0.005641,4,1,2
0,5,105,872726741,0.005756,4,1,2
0,5,104,1884806788,0.005947,4,1,2
0,4,109,1259654678,0.006250,4,1,2
0,5,108,507075466,0.006086,4,1,2
0,5,109,1997553905,0.005441,4,1,2
0,4,107,2011696198,0.005362,4,1,2
0,5,103,1524951036,0.005480,4,1,2
0,3,109,1493044713,0.005852,4,1,2
0,6,109,1319101298,0.007418,4,1,2
0,3,113,207559102,0.005133,4,1,2
0,4,110,207559102,0.005013,5,1,2
0,6,105,188638063,0.005180,5,1,2
0,3,107,1965284543,0.004583,5,1,2
0,3,114,566514180,0.004589,5,1,2
0,2,116,630728083,0.005622,5,1,2
0,6,103,1789316735,0.005401,5,1,2
0,4,113,1912428745,0.007078,5,1,2
0,4,108,1249971918,0.006043,5,1,2
0,4,105,320414941,0.003694,5,1,2
0,7,112,290226344,0.007205,5,1,2
0,3,109,2036112972,0.005485,5,1,2
0,4,106,1003250204,0.004407,5,1,2
0,6,107,1940246232,0.007203,5,1,2
0,6,106,1755654889,0.006727,5,1,2
0,5,106,49188849,0.007478,5,1,2
0,8,108,1461072112,0.006659,5,1,2
0,3,108,2117453169,0.004486,5,1,2
0,4,106,82411350,0.005648,5,1,2
0,5,109,638319989,0.006085,5,1,2
0,7,103,1557601626,0.006524,5,1,2
3,3,105,1557601626,0.004505,2,1,3
2,0,117,1760480639,0.003703,2,1,3
0,0,115,1394941732,0.005008,2,1,3
2,1,110,497622856,0.006532,2,1,3
1,2,112,735149903,0.004383,2,1,3
1,1,113,930689043,0.004380,2,1,3
1,2,108,1864790079,0.006631,2,1,3
2,2,106,308313593,0.004535,2,1,3
3,1,114,207980718,0.004754,2,1,3
0,0,119,527392900,0.005647,2,1,3
1,0,112,1134354786,0.004094,2,1,3
2,1,110,1011546064,0.003762,2,1,3
1,1,112,1580987014,0.005327,2,1,3
0,2,117,1550693033,0.004834,2,1,3
1,1,116,1159324695,0.004373,2,1,3
0,0,116,700272755,0.003783,2,1,3
1,1,114,241746894,0.004644,2,1,3
1,1,111,1726912034,0.003929,2,1,3
1,1,116,116030044,0.005756,2,1,3
1,2,117,758229,0.004869,2,1,3
0,1,119,758229,0.004367,3,1,3
0,1,116,1769751961,0.005360,3,1,3
0,3,110,1925857446,0.006332,3,1,3
0,1,114,86175817,0.004407,3,1,3
0,0,118,827312251,0.003514,3,1,3
0,2,121,421602104,0.006127,3,1,3
0,3,109,290559450,0.005955,3,1,3
0,3,111,271962055,0.004638,3,1,3
0,3,112,1174129063,0.004751,3,1,3
0,1,112,1506033616,0.005320,3,1,3
0,0,117,124428949,0.004000,3,1,3
0,3,110,261310962,0.003924,3,1,3
0,1,117,456696013,0.003843,3,1,3
0,1,115,1510596360,0.005231,3,1,3
0,2,111,1449207555,0.004781,3,1,3
0,1,117,1794610892,0.003766,3,1,3
0,1,113,1436780532,0.005101,3,1,3
0,1,117,1350013527,0.004900,3,1,3
0,2,113,616354908,0.004404,3,1,3
0,1,116,844196532,0.005599,3,1,3
0,0,119,844196532,0.004732,4,1,3
0,1,117,267576604,0.004792,4,1,3
0,3,111,8918770,0.005949,4,1,3
0,2,115,1758126909,0.003838,4,1,3
0,1,114,767248490,0.004432,4,1,3
0,0,115,1098686799,0.005966,4,1,3
0,5,109,1361659750,0.006860,4,1,3
0,0,120,2042811635,0.003840,4,1,3
0,3,108,1467996141,0.006889,4,1,3
0,4,113,1136045810,0.006074,4,1,3
0,2,112,385410272,0.005217,4,1,3
0,0,117,118762035,0.004281,4,1,3
0,2,119,428939610,0.004617,4,1,3
0,1,112,1742933622,0.003738,4,1,3
0,3,117,1494939392,0.005058,4,1,3
0,3,119,1248033108,0.006094,4,1,3
0,3,108,680137350,0.004249,4,1,3
0,3,114,977625679,0.005446,4,1,3
0,1,113,1005504673,0.005767,4,1,3
0,4,106,793893300,0.005153,4,1,3
0,3,109,793893300,0.006540,5,1,3
0,3,110,1731497662,0.004469,5,1,3
0,2,110,201498030,0.004796,5,1,3
0,1,116,1104768490,0.005551,5,1,3
0,4,105,1744379323,0.005390,5,1,3
0,3,117,1312456681,0.004691,5,1,3
0,1,118,204339024,0.005653,5,1,3
0,3,114,524942593,0.006107,5,1,3
0,1,114,1484730183,0.004377,5,1,3
0,2,123,314499877,0.005187,5,1,3
0,4,108,2007293124,0.004970,5,1,3
0,1,118,1790478291,0.004451,5,1,3
0,1,116,1163495081,0.004661,5,1,3
0,1,120,1652441851,0.004793,5,1,3
0,3,115,2076446101,0.005097,5,1,3
0,2,112,1701476693,0.005374,5,1,3
0,1,117,664192080,0.005535,5,1,3
0,0,118,104052540,0.004384,5,1,3
0,2,113,1080818331,0.006400,5,1,3
0,2,111,959512210,0.004712,5,1,3
0,0,119,959512210,0.003935,2,1,101
2,0,116,1340377100,0.004609,2,1,101
2,0,114,1840448969,0.006128,2,1,101
0,0,120,432722711,0.003516,2,1,101
1,0,115,1729070850,0.003932,2,1,101
2,0,116,789581163,0.005494,2,1,101
1,0,113,1095797815,0.004868,2,1,101
1,0,115,2088909780,0.004259,2,1,101
1,0,118,876001313,0.004496,2,1,101
0,0,117,270707094,0.004806,2,1,101
2,0,116,882534466,0.004893,2,1,101
0,0,117,1494040275,0.003705,2,1,101
0,0,114,1501360228,0.004366,2,1,101
1,0,120,153280064,0.004011,2,1,101
0,0,119,1270582469,0.004432,2,1,101
1,0,123,835051107,0.004015,2,1,101
1,0,118,1542274773,0.003665,2,1,101
1,0,117,444740273,0.004116,2,1,101
1,0,117,330939282,0.004645,2,1,101
1,0,117,1184124835,0.005607,2,1,101
0,0,122,1184124835,0.004284,3,1,101
2,0,115,1255492446,0.003933,3,1,101
1,0,119,1154946373,0.004743,3,1,101
1,0,123,2041948516,0.005160,3,1,101
0,0,117,1999245309,0.004737,3,1,101
0,0,120,504636262,0.004637,3,1,101
0,0,122,1112635414,0.005200,3,1,101
1,0,123,1740080612,0.005008,3,1,101
0,0,121,23978590,0.004078,3,1,101
0,0,121,611118281,0.006187,3,1,101
0,0,120,1887730086,0.003747,3,1,101
0,0,122,1730339572,0.003672,3,1,101
1,0,116,1347175163,0.004364,3,1,101
0,0,126,524480285,0.004381,3,1,101
1,0,117,1193207191,0.004635,3,1,101
0,0,124,2036036304,0.003439,3,1,101
0,0,120,179036945,0.004356,3,1,101
1,0,125,385301377,0.003814,3,1,101
0,0,115,1531949038,0.004061,3,1,101
0,0,118,1027980975,0.003996,3,1,101
0,0,118,1027980975,0.003798,4,1,101
0,0,118,958404697,0.004066,4,1,101
0,0,118,93836366,0.004240,4,1,101
0,0,120,244082746,0.003825,4,1,101
0,0,121,1098751091,0.005731,4,1,101
0,0,122,1647798756,0.003811,4,1,101
0,0,117,1480490643,0.004994,4,1,101
0,0,117,1395768331,0.005183,4,1,101
