recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
237,7,659,509404874,0.233288,1,1,2
217,7,700,1222058866,0.236329,1,1,2
211,7,682,1481300265,0.228108,1,1,2
232,8,685,1167363417,0.259183,1,1,2
218,7,690,833087334,0.227053,1,1,2
204,14,699,1518059533,0.218732,1,1,2
218,6,678,136817044,0.235656,1,1,2
213,7,686,863547095,0.243005,1,1,2
721,1,680,863547095,0.653993,0.9,1,3
742,4,671,1606722919,0.637449,0.9,1,3
734,1,674,845295130,0.617006,0.9,1,3
723,8,678,2094149213,0.625092,0.9,1,3
756,4,635,1765810382,0.615802,0.9,1,3
737,4,679,903821077,0.661360,0.9,1,3
737,3,666,1957879238,0.642525,0.9,1,3
731,1,657,1914778320,0.636752,0.9,1,3
703,4,676,58832587,0.613438,0.9,1,3
764,5,645,723919970,0.667980,0.9,1,3
224,2,695,723919970,0.231935,1,1,3
234,2,686,1680332413,0.221133,1,1,3
218,1,684,1769164580,0.194131,1,1,3
217,3,701,1009276474,0.206431,1,1,3
231,4,678,1043525219,0.236595,1,1,3
228,4,687,696757723,0.236800,1,1,3
232,3,673,351619316,0.227077,1,1,3
226,7,694,1612249192,0.231083,1,1,3
198,3,714,1081257833,0.197579,1,1,3
221,1,695,1910135017,0.203585,1,1,3
0,12,868,1126,0.060238,2,1,1.1
0,21,855,1107364729,0.082793,2,1,1.1
1,22,851,1397621194,0.079834,2,1,1.1
0,19,856,1325825313,0.067206,2,1,1.1
1,20,856,744892335,0.078439,2,1,1.1
1,23,850,1461801625,0.085636,2,1,1.1
1,19,859,1686167217,0.086349,2,1,1.1
0,26,850,737109765,0.093484,2,1,1.1
0,18,860,1260008505,0.079821,2,1,1.1
1,17,852,1726852665,0.070837,2,1,1.1
2,21,849,1644456300,0.074226,2,1,1.1
1,19,851,1964283902,0.063590,2,1,1.1
0,25,850,848838180,0.090031,2,1,1.1
0,22,862,1167504390,0.081934,2,1,1.1
1,18,856,2016869795,0.068190,2,1,1.1
3,25,835,1655200742,0.086920,2,1,1.1
1,16,854,37075213,0.068717,2,1,1.1
1,21,851,560450412,0.077229,2,1,1.1
1,20,852,72300676,0.078676,2,1,1.1
0,22,856,651117054,0.091925,2,1,1.1
0,23,853,651117054,0.091567,3,1,1.1
0,13,859,679220999,0.051310,3,1,1.1
0,17,854,1670473498,0.062333,3,1,1.1
0,20,856,273167646,0.072747,3,1,1.1
0,22,852,6763406,0.077208,3,1,1.1
0,21,851,198658344,0.074377,3,1,1.1
0,20,851,1203313212,0.065606,3,1,1.1
0,24,846,1054566531,0.084574,3,1,1.1
0,20,862,865652491,0.074212,3,1,1.1
0,23,848,431793862,0.085106,3,1,1.1
0,23,849,1426650088,0.083993,3,1,1.1
0,21,846,1169152436,0.065239,3,1,1.1
0,18,862,323804871,0.072205,3,1,1.1
0,28,851,1546883223,0.098896,3,1,1.1
0,22,849,2093989053,0.080420,3,1,1.1
0,22,854,1274508127,0.080414,3,1,1.1
0,17,855,1710344351,0.063447,3,1,1.1
0,26,846,702051848,0.084723,3,1,1.1
0,20,850,1345276334,0.074321,3,1,1.1
0,16,856,1894645229,0.070883,3,1,1.1
0,14,854,1894645229,0.067522,4,1,1.1
0,23,850,1641791507,0.081006,4,1,1.1
0,30,846,1583117398,0.096700,4,1,1.1
0,22,856,1019919023,0.070689,4,1,1.1
0,19,849,1578814609,0.063127,4,1,1.1
0,20,856,627470096,0.075757,4,1,1.1
0,19,857,1879383979,0.076828,4,1,1.1
0,23,856,1560463079,0.094928,4,1,1.1
0,16,862,603051861,0.063748,4,1,1.1
0,18,860,738874365,0.076176,4,1,1.1
0,17,856,379158950,0.064877,4,1,1.1
0,25,849,1775661589,0.088344,4,1,1.1
0,21,847,1643271970,0.069497,4,1,1.1
0,23,848,1731762224,0.080085,4,1,1.1
0,21,856,1409013524,0.079378,4,1,1.1
0,21,861,1707620511,0.078702,4,1,1.1
0,18,854,666099794,0.073334,4,1,1.1
0,23,845,467608301,0.077177,4,1,1.1
0,19,864,948080558,0.085454,4,1,1.1
0,17,860,1788378272,0.061487,4,1,1.1
0,17,863,1788378272,0.064397,5,1,1.1
0,22,852,1227791541,0.075753,5,1,1.1
0,17,860,1952279887,0.111080,5,1,1.1
0,17,855,379695049,0.070389,5,1,1.1
0,23,861,2096741222,0.090063,5,1,1.1
0,20,851,2026470732,0.068434,5,1,1.1
