recombinations,sequencing errors,recurrent mutations,run seed,run time,se_cost,rm_cost,r_cost,rr_cost,temp,recomb_max,rm_max
1,3,1,2787468131.000000,0.077868,0.9,0.91,1,2,50,462,150
1,4,0,2462805399.000000,0.074356,0.9,0.91,1,2,50,462,150
0,4,1,2913541134.000000,0.073844,0.9,0.91,1,2,50,462,150
0,3,2,3578372522.000000,0.076339,0.7,0.71,1,2,50,462,150
0,5,0,2191927369.000000,0.073588,0.7,0.71,1,2,50,462,150
0,4,1,3391506152.000000,0.075044,0.7,0.71,1,2,50,462,150
0,4,1,3685273012.000000,0.073261,0.7,0.71,1,2,50,462,150
0,5,0,3120850078.000000,0.074148,0.7,0.71,1,2,50,462,150
0,5,0,3597038026.000000,0.072998,0.5,0.51,1,2,50,462,150
0,4,1,2409359130.000000,0.074599,0.5,0.51,1,2,50,462,150
0,5,0,3227450624.000000,0.071881,0.5,0.51,1,2,50,462,150
0,4,1,1733578351.000000,0.074585,0.5,0.51,1,2,50,462,150
0,4,1,2357504712.000000,0.072855,0.5,0.51,1,2,50,462,150
0,3,2,1915031968.000000,0.072492,0.3,0.31,1,2,50,462,150
0,4,1,2881292337.000000,0.100233,0.3,0.31,1,2,50,462,150
0,4,1,2746130767.000000,0.184715,0.3,0.31,1,2,50,462,150
0,4,1,2485478977.000000,0.112671,0.3,0.31,1,2,50,462,150
0,3,2,1789537131.000000,0.071116,0.3,0.31,1,2,50,462,150
0,3,2,2018757129.000000,0.075669,0.1,0.11,1,2,50,462,150
0,5,0,3384755481.000000,0.075299,0.1,0.11,1,2,50,462,150
0,4,1,1671810148.000000,0.072490,0.1,0.11,1,2,50,462,150
0,4,1,3552187346.000000,0.072885,0.1,0.11,1,2,50,462,150
0,4,1,2665213211.000000,0.072129,0.1,0.11,1,2,50,462,150
0,3,2,3452168449.000000,0.071574,0.01,0.02,1,2,50,462,150
0,4,1,3754085872.000000,0.073567,0.01,0.02,1,2,50,462,150
0,4,1,2300955407.000000,0.076807,0.01,0.02,1,2,50,462,150
0,4,1,3616206926.000000,0.073385,0.01,0.02,1,2,50,462,150
0,3,2,1925912663.000000,0.076003,0.01,0.02,1,2,50,462,150
0,5,0,1875574200.000000,0.071160,1,1.1,-1,-1,50,462,150
0,5,0,3591869042.000000,0.071324,1,1.1,-1,-1,50,462,150
0,5,0,3453316654.000000,0.070465,1,1.1,-1,-1,50,462,150
0,5,0,2248071403.000000,0.072799,1,1.1,-1,-1,50,462,150
0,5,0,2820334288.000000,0.069884,1,1.1,-1,-1,50,462,150
7,0,0,2838834032.000000,0.040196,-1,-1,1,2,100,7,150
7,0,0,2138471497.000000,0.040619,-1,-1,1,2,100,462,150
7,0,0,2709870164.000000,0.040309,-1,-1,1,2,100,462,150
7,0,0,3025040582.000000,0.039440,-1,-1,1,2,100,462,150
7,0,0,1937365643.000000,0.041256,-1,-1,1,2,100,462,150
7,0,0,2193764326.000000,0.096564,3,3.01,1,2,100,462,150
7,0,0,2871782427.000000,0.077910,3,3.01,1,2,100,462,150
7,0,0,3267444679.000000,0.096167,3,3.01,1,2,100,462,150
7,0,0,3755890519.000000,0.095280,3,3.01,1,2,100,462,150
7,0,0,3345326071.000000,0.080442,3,3.01,1,2,100,462,150
7,0,0,1907799380.000000,0.098202,2,2.01,1,2,100,462,150
7,0,0,2178450164.000000,0.095650,2,2.01,1,2,100,462,150
7,0,0,1791667995.000000,0.091503,2,2.01,1,2,100,462,150
7,0,0,1682256746.000000,0.082693,2,2.01,1,2,100,462,150
7,0,0,3017453201.000000,0.098396,2,2.01,1,2,100,462,150
7,0,0,2170575883.000000,0.096164,1.5,1.51,1,2,100,462,150
7,0,0,3778960880.000000,0.098601,1.5,1.51,1,2,100,462,150
7,0,0,2834857613.000000,0.082895,1.5,1.51,1,2,100,462,150
7,0,0,2130874096.000000,0.096349,1.5,1.51,1,2,100,462,150
7,0,0,3726358084.000000,0.088459,1.5,1.51,1,2,100,462,150
5,1,0,3755118817.000000,0.075264,1.2,1.21,1,2,100,462,150
5,1,0,3130344520.000000,0.077798,1.2,1.21,1,2,100,462,150
5,1,0,3390430050.000000,0.077511,1.2,1.21,1,2,100,462,150
5,1,0,3177555348.000000,0.073654,1.2,1.21,1,2,100,462,150
7,0,0,2193090730.000000,0.095488,1.2,1.21,1,2,100,462,150
3,2,0,3644166875.000000,0.073982,1.1,1.11,1,2,100,462,150
3,2,0,1653716450.000000,0.074247,1.1,1.11,1,2,100,462,150
5,1,0,2675189777.000000,0.076156,1.1,1.11,1,2,100,462,150
3,2,0,2893324159.000000,0.071772,1.1,1.11,1,2,100,462,150
