recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
1,0,2,1226,0.000165,0.5,1,1
1,0,2,1453201065,0.000168,0.5,1,1
1,0,2,827656318,0.000247,0.5,1,1
1,0,2,1799171861,0.000154,0.5,1,1
3,0,1,1513219581,0.000289,0.5,1,1
1,0,2,937141466,0.000113,0.5,1,1
1,0,2,1302772884,0.000144,0.5,1,1
1,0,2,735339746,0.000137,0.5,1,1
1,0,2,295982752,0.000090,0.5,1,1
1,0,2,2091536170,0.000120,0.5,1,1
1,0,2,894139628,0.000124,0.5,1,1
1,0,2,1377446247,0.000299,0.5,1,1
1,0,2,99212158,0.000068,0.5,1,1
1,0,2,1926123093,0.000079,0.5,1,1
1,0,2,1486153105,0.000067,0.5,1,1
1,0,2,989328326,0.000126,0.5,1,1
1,0,2,873574907,0.000412,0.5,1,1
1,0,2,503413996,0.000086,0.5,1,1
1,0,2,512863878,0.000081,0.5,1,1
1,0,2,667401484,0.000116,0.5,1,1
1,0,2,1451180334,0.000101,0.5,1,1
1,0,2,1870543709,0.000188,0.5,1,1
1,0,2,1937731226,0.000126,0.5,1,1
1,0,2,1833941757,0.000116,0.5,1,1
1,0,2,252942166,0.000119,0.5,1,1
1,0,2,252942166,0.000079,0.6,1,1
1,0,2,266139455,0.000078,0.6,1,1
1,0,2,1116707604,0.000076,0.6,1,1
1,0,2,1404407816,0.000093,0.6,1,1
1,0,2,1529748482,0.000078,0.6,1,1
1,0,2,516217998,0.000076,0.6,1,1
4,1,1,1286171693,0.000170,0.6,1,1
1,0,2,1466990901,0.000087,0.6,1,1
1,0,2,1992195263,0.000070,0.6,1,1
1,0,2,1228687605,0.000072,0.6,1,1
1,0,2,1771075128,0.000122,0.6,1,1
1,0,2,1468410429,0.000074,0.6,1,1
1,0,2,166760541,0.000073,0.6,1,1
1,0,2,1398151609,0.000091,0.6,1,1
1,0,2,1836251561,0.000099,0.6,1,1
1,0,2,2062649581,0.000070,0.6,1,1
1,0,2,1982375685,0.000067,0.6,1,1
3,0,1,630831999,0.000085,0.6,1,1
1,0,2,620133353,0.000071,0.6,1,1
1,0,2,1274934087,0.000064,0.6,1,1
1,0,2,1764547080,0.000074,0.6,1,1
1,0,2,367202840,0.000068,0.6,1,1
1,0,2,1461726308,0.000090,0.6,1,1
1,0,2,366098161,0.000069,0.6,1,1
1,0,2,1033098875,0.000077,0.6,1,1
1,0,2,1033098875,0.000072,0.9,1,1
1,0,2,184667220,0.000077,0.9,1,1
1,0,2,1057197774,0.000089,0.9,1,1
1,0,2,1161013495,0.000068,0.9,1,1
4,1,1,627310482,0.000142,0.9,1,1
1,0,2,1874783948,0.000096,0.9,1,1
1,0,2,684487035,0.000078,0.9,1,1
1,0,2,1858360477,0.000088,0.9,1,1
4,1,1,920485303,0.000117,0.9,1,1
1,0,2,1740986413,0.000078,0.9,1,1
1,0,2,1361976733,0.000071,0.9,1,1
1,0,2,1496891968,0.000117,0.9,1,1
4,1,1,320204516,0.000116,0.9,1,1
1,0,2,1214112698,0.000068,0.9,1,1
1,0,2,1972558857,0.000078,0.9,1,1
1,0,2,833331930,0.000069,0.9,1,1
1,0,2,1774094260,0.000078,0.9,1,1
1,0,2,1267064239,0.000063,0.9,1,1
1,0,2,1810017166,0.000068,0.9,1,1
1,0,2,1967313690,0.000070,0.9,1,1
1,0,2,1115734861,0.000065,0.9,1,1
1,0,2,714828638,0.000081,0.9,1,1
1,0,2,2005392886,0.000072,0.9,1,1
1,0,2,1462717098,0.000064,0.9,1,1
1,0,2,1086147604,0.000075,0.9,1,1
0,0,3,1086147604,0.000194,1,1,1
0,1,2,391837717,0.000079,1,1,1
0,0,3,31407863,0.000057,1,1,1
0,1,2,1848880682,0.000065,1,1,1
0,0,3,238515354,0.000067,1,1,1
0,0,3,623183215,0.000065,1,1,1
0,0,3,388661455,0.000070,1,1,1
0,1,2,2121367604,0.000068,1,1,1
0,0,3,1675088748,0.000064,1,1,1
0,0,3,590266083,0.000060,1,1,1
0,1,2,728347025,0.000171,1,1,1
0,1,2,562829118,0.000073,1,1,1
0,0,3,1826752079,0.000094,1,1,1
0,0,3,1021278026,0.000057,1,1,1
0,0,3,1678168240,0.000053,1,1,1
0,0,3,1705401900,0.000054,1,1,1
0,5,1,1883247481,0.000112,1,1,1
0,0,3,2105699526,0.000068,1,1,1
0,0,3,136784722,0.000055,1,1,1
0,0,3,1611676120,0.000065,1,1,1
0,1,2,1132694732,0.000066,1,1,1
0,1,2,2051083572,0.001762,1,1,1
0,5,1,1006262135,0.000124,1,1,1
0,0,3,2044929335,0.000158,1,1,1
0,0,3,1612372235,0.000083,1,1,1
0,0,3,1612372235,0.000168,1.5,1,1
0,1,2,2127014336,0.000106,1.5,1,1
0,1,2,257333053,0.000172,1.5,1,1
0,1,2,1541221134,0.000152,1.5,1,1
0,0,3,1612083964,0.000074,1.5,1,1
0,0,3,841614879,0.000068,1.5,1,1
0,0,3,2110882320,0.000071,1.5,1,1
0,0,3,1327883824,0.000074,1.5,1,1
0,1,2,1884426008,0.000220,1.5,1,1
0,0,3,710722946,0.000293,1.5,1,1
0,1,2,492630488,0.000208,1.5,1,1
0,1,2,522944508,0.000160,1.5,1,1
0,0,3,1461004571,0.000213,1.5,1,1
0,3,3,709324471,0.000185,1.5,1,1
0,0,3,1094654865,0.000161,1.5,1,1
0,0,3,24148714,0.000088,1.5,1,1
0,1,2,2109265714,0.000256,1.5,1,1
0,1,2,20409804,0.000129,1.5,1,1
0,0,3,850817739,0.000097,1.5,1,1
0,1,2,2146907745,0.000093,1.5,1,1
0,0,3,1957287130,0.000067,1.5,1,1
0,1,2,1830521533,0.000085,1.5,1,1
0,0,3,2131029198,0.000102,1.5,1,1
0,4,2,1635897562,0.000132,1.5,1,1
0,0,3,2084140444,0.000107,1.5,1,1
0,0,3,2084140444,0.000082,1.9,1,1
0,1,2,698079747,0.000092,1.9,1,1
0,1,2,1685174597,0.000153,1.9,1,1
0,1,2,365644144,0.000079,1.9,1,1
0,0,3,913870900,0.000067,1.9,1,1
0,0,3,1632274465,0.000076,1.9,1,1
0,1,2,1637736885,0.000346,1.9,1,1
0,0,3,461994599,0.000228,1.9,1,1
