recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
9,1,7,1369,0.001149,0.9,1,1
10,1,5,411980181,0.001147,0.9,1,1
10,1,6,739030927,0.000737,0.9,1,1
6,1,7,545636385,0.000745,0.9,1,1
9,2,6,191181605,0.001175,0.9,1,1
13,2,5,900403322,0.000900,0.9,1,1
10,0,8,1435251561,0.000788,0.9,1,1
8,1,7,1004176080,0.000966,0.9,1,1
6,2,7,320255210,0.000643,0.9,1,1
10,2,6,470900757,0.000783,0.9,1,1
13,2,4,295280803,0.000675,0.9,1,1
10,0,6,2113758048,0.000622,0.9,1,1
12,1,6,1930131603,0.000855,0.9,1,1
10,0,7,440281655,0.000738,0.9,1,1
9,1,6,873850073,0.000744,0.9,1,1
0,2,12,873850073,0.000560,1,1,1
0,5,12,1783758889,0.000881,1,1,1
0,1,15,849705531,0.000518,1,1,1
0,6,10,499473655,0.000748,1,1,1
0,1,14,1711459923,0.000451,1,1,1
0,1,13,891196456,0.000475,1,1,1
0,7,11,715501735,0.000719,1,1,1
0,6,11,525254866,0.000826,1,1,1
0,6,12,7234631,0.000651,1,1,1
0,2,13,332424730,0.000883,1,1,1
0,10,11,1026079619,0.000737,1,1,1
0,8,10,82580110,0.001176,1,1,1
0,1,14,282883988,0.000624,1,1,1
0,8,14,1550728031,0.001291,1,1,1
0,3,12,2111666574,0.000672,1,1,1
0,3,12,2111666574,0.000740,1.1,1,1
0,2,12,1346420946,0.000505,1.1,1,1
0,5,11,136161119,0.000636,1.1,1,1
1,6,11,29356684,0.000744,1.1,1,1
0,2,13,1066418853,0.000667,1.1,1,1
0,4,11,401964061,0.000583,1.1,1,1
1,12,9,954362953,0.000895,1.1,1,1
0,4,16,1735558906,0.000617,1.1,1,1
0,2,12,719482555,0.000482,1.1,1,1
0,7,11,1703834500,0.000669,1.1,1,1
0,8,11,2101075620,0.000723,1.1,1,1
0,4,11,906046686,0.000524,1.1,1,1
0,6,10,149161354,0.000741,1.1,1,1
0,2,12,1430104117,0.000444,1.1,1,1
0,5,11,837523272,0.000639,1.1,1,1
8,1,7,837523272,0.000586,0.9,1,1.3
9,1,6,378982505,0.000801,0.9,1,1.3
10,2,6,1924199571,0.001359,0.9,1,1.3
13,1,5,1070677073,0.000713,0.9,1,1.3
8,1,7,1044550678,0.000651,0.9,1,1.3
11,1,6,704492988,0.001132,0.9,1,1.3
9,0,8,446054652,0.000647,0.9,1,1.3
12,2,6,461831727,0.001313,0.9,1,1.3
6,2,7,1730704594,0.000664,0.9,1,1.3
8,1,6,678929250,0.001963,0.9,1,1.3
13,2,5,1123944196,0.000726,0.9,1,1.3
10,0,8,61755136,0.000678,0.9,1,1.3
8,1,6,543122910,0.000554,0.9,1,1.3
10,2,6,98409672,0.000683,0.9,1,1.3
11,2,7,777274749,0.000741,0.9,1,1.3
0,1,13,777274749,0.000486,1,1,1.3
0,1,13,1331555292,0.000498,1,1,1.3
0,2,13,1169975515,0.000668,1,1,1.3
0,0,15,1786530756,0.000489,1,1,1.3
0,1,13,29136033,0.000523,1,1,1.3
1,2,13,882261273,0.000629,1,1,1.3
1,2,13,1006813488,0.000499,1,1,1.3
1,2,12,2136513709,0.000567,1,1,1.3
0,0,15,1987095663,0.000943,1,1,1.3
0,1,13,425820581,0.000838,1,1,1.3
0,0,15,842441304,0.000798,1,1,1.3
1,0,14,757188123,0.000852,1,1,1.3
0,0,15,2147189207,0.001041,1,1,1.3
2,1,15,1379914098,0.001019,1,1,1.3
1,1,13,1949802053,0.000618,1,1,1.3
1,1,13,1949802053,0.000657,1.1,1,1.3
0,2,14,1084207889,0.000845,1.1,1,1.3
0,1,13,1484292617,0.000625,1.1,1,1.3
0,0,16,1103267371,0.000501,1.1,1,1.3
0,2,16,1804967871,0.000550,1.1,1,1.3
2,1,14,1052739239,0.000575,1.1,1,1.3
0,1,13,1237711837,0.000575,1.1,1,1.3
1,2,12,895891848,0.000727,1.1,1,1.3
0,1,15,929038434,0.000539,1.1,1,1.3
1,0,15,440937831,0.000537,1.1,1,1.3
0,1,14,382733149,0.000479,1.1,1,1.3
1,2,12,1823221927,0.000578,1.1,1,1.3
1,2,17,87875667,0.000630,1.1,1,1.3
0,1,15,378124053,0.000456,1.1,1,1.3
0,2,14,1047014150,0.000505,1.1,1,1.3
10,2,6,1047014150,0.000937,0.9,1,1.5
14,2,5,1450237041,0.000957,0.9,1,1.5
14,2,5,457907707,0.000900,0.9,1,1.5
11,1,6,2034021984,0.000945,0.9,1,1.5
11,2,7,2045601578,0.001021,0.9,1,1.5
16,2,3,283405114,0.000901,0.9,1,1.5
13,1,5,1800913260,0.001044,0.9,1,1.5
10,1,7,636048592,0.001082,0.9,1,1.5
11,4,6,1548152096,0.001276,0.9,1,1.5
8,1,7,250196966,0.000615,0.9,1,1.5
8,0,8,2070575398,0.000583,0.9,1,1.5
12,2,5,496871008,0.000679,0.9,1,1.5
7,2,7,1841367849,0.000722,0.9,1,1.5
10,1,6,238676257,0.000733,0.9,1,1.5
7,2,7,850276453,0.000686,0.9,1,1.5
2,2,12,850276453,0.000702,1,1,1.5
1,0,14,1896382302,0.000461,1,1,1.5
0,0,15,465963839,0.000509,1,1,1.5
1,1,14,1228230688,0.000437,1,1,1.5
0,1,14,4634585,0.000456,1,1,1.5
1,1,13,1097611683,0.000587,1,1,1.5
2,1,15,1401187883,0.000664,1,1,1.5
0,0,15,2006976733,0.000467,1,1,1.5
0,0,15,1217230339,0.000967,1,1,1.5
1,2,12,1036195384,0.000834,1,1,1.5
1,0,16,869957938,0.000642,1,1,1.5
1,1,13,1545767838,0.000762,1,1,1.5
1,2,13,1681221632,0.000614,1,1,1.5
0,0,15,618002228,0.000918,1,1,1.5
1,1,13,791110830,0.000579,1,1,1.5
1,1,13,791110830,0.000538,1.1,1,1.5
0,0,15,1067005760,0.000606,1.1,1,1.5
1,2,16,1931602407,0.000852,1.1,1,1.5
0,1,14,552875655,0.000499,1.1,1,1.5
1,1,14,391777984,0.000561,1.1,1,1.5
1,0,14,1535036380,0.000445,1.1,1,1.5
0,1,13,568303814,0.000442,1.1,1,1.5
1,0,15,1687052069,0.000549,1.1,1,1.5
0,1,14,688304386,0.000513,1.1,1,1.5
1,1,14,220859744,0.000493,1.1,1,1.5
0,0,15,940865821,0.000468,1.1,1,1.5
2,2,16,1837075512,0.000595,1.1,1,1.5
0,2,13,402195724,0.000611,1.1,1,1.5
0,0,16,582555300,0.000509,1.1,1,1.5
0,1,14,1032901999,0.000524,1.1,1,1.5
12,0,7,1032901999,0.000662,0.9,1,2
13,0,6,978841002,0.000822,0.9,1,2
11,0,6,1961094355,0.001019,0.9,1,2
8,0,7,812194412,0.000532,0.9,1,2
15,0,5,629810155,0.000899,0.9,1,2
15,0,6,905238279,0.001003,0.9,1,2
14,0,5,432454795,0.000618,0.9,1,2
17,0,5,1149875011,0.001336,0.9,1,2
11,0,7,386601199,0.000635,0.9,1,2
18,0,4,83858993,0.001215,0.9,1,2
10,0,7,168426821,0.000720,0.9,1,2
15,0,6,1486972981,0.000829,0.9,1,2
11,0,6,790579640,0.000892,0.9,1,2
13,0,7,1502775779,0.000809,0.9,1,2
18,0,5,1746950792,0.000767,0.9,1,2
2,1,13,1746950792,0.000539,1,1,2
0,0,15,1679668797,0.000486,1,1,2
1,0,14,1251943028,0.000455,1,1,2
1,4,14,129648809,0.000584,1,1,2
2,0,14,453629913,0.000491,1,1,2
1,0,16,1629651982,0.000410,1,1,2
1,1,13,1893647341,0.000478,1,1,2
4,1,18,1358951589,0.000476,1,1,2
1,0,16,1598019945,0.000460,1,1,2
1,2,14,72629381,0.000560,1,1,2
2,2,12,2118350617,0.000566,1,1,2
0,0,15,2077948767,0.000563,1,1,2
0,0,17,1844126653,0.000474,1,1,2
1,1,14,895700996,0.000527,1,1,2
1,1,14,1045648030,0.000504,1,1,2
1,1,14,1045648030,0.000502,1.1,1,2
1,2,13,1583789219,0.000552,1.1,1,2
1,0,16,1589012612,0.000695,1.1,1,2
0,4,14,1112990281,0.000677,1.1,1,2
1,1,14,243182451,0.000532,1.1,1,2
1,2,12,1013061282,0.000761,1.1,1,2
1,1,15,915990590,0.000532,1.1,1,2
1,0,16,2128137083,0.000531,1.1,1,2
0,1,14,1646828055,0.000513,1.1,1,2
0,0,16,265665505,0.000694,1.1,1,2
2,2,16,965231452,0.002050,1.1,1,2
0,1,14,742384954,0.000518,1.1,1,2
0,0,15,1018341210,0.000558,1.1,1,2
2,0,16,1933099252,0.000539,1.1,1,2
1,1,13,1198480636,0.000502,1.1,1,2
15,0,6,1198480636,0.000736,0.9,1,3
17,0,5,208847825,0.000821,0.9,1,3
10,0,7,527937836,0.000646,0.9,1,3
15,0,5,1261540831,0.000829,0.9,1,3
13,0,5,557023193,0.000672,0.9,1,3
13,0,5,224012754,0.000711,0.9,1,3
12,0,6,1434357064,0.000639,0.9,1,3
13,0,5,723095539,0.000619,0.9,1,3
20,0,6,1320283343,0.000858,0.9,1,3
12,0,6,1195059883,0.000678,0.9,1,3
13,0,6,603715728,0.000756,0.9,1,3
13,0,5,28457296,0.000878,0.9,1,3
14,0,5,773879006,0.001158,0.9,1,3
15,0,6,2124859013,0.001870,0.9,1,3
14,2,7,1592695208,0.001027,0.9,1,3
1,0,15,1592695208,0.000557,1,1,3
0,0,15,2065287423,0.000647,1,1,3
1,0,16,639368372,0.000625,1,1,3
1,0,14,77211971,0.000516,1,1,3
1,0,16,1611407221,0.000629,1,1,3
6,0,14,1897214320,0.000694,1,1,3
2,0,14,1021287552,0.000472,1,1,3
2,0,13,401689254,0.000438,1,1,3
2,0,18,1064387880,0.000547,1,1,3
3,0,13,754278223,0.000486,1,1,3
2,0,18,180743140,0.000550,1,1,3
3,0,14,1070204628,0.000526,1,1,3
2,0,14,327095387,0.000480,1,1,3
0,0,15,280453061,0.000615,1,1,3
7,5,13,843474986,0.000970,1,1,3
7,5,13,843474986,0.000979,1.1,1,3
0,0,15,2026046493,0.000495,1.1,1,3
3,0,17,786152402,0.000565,1.1,1,3
4,0,13,966923939,0.000854,1.1,1,3
2,0,16,501061219,0.001063,1.1,1,3
2,0,13,926180727,0.000471,1.1,1,3
2,0,14,38238313,0.000540,1.1,1,3
2,0,13,2008111134,0.000582,1.1,1,3
4,0,13,469206936,0.000546,1.1,1,3
3,0,15,204177744,0.000585,1.1,1,3
3,0,16,108505895,0.000533,1.1,1,3
1,0,14,1752890366,0.000570,1.1,1,3
7,0,14,275742517,0.000864,1.1,1,3
3,0,16,672592281,0.000638,1.1,1,3
2,0,14,290131314,0.000574,1.1,1,3
22,6,10,1261,0.001428,0.9,1,1
23,3,8,43787807,0.001380,0.9,1,1
25,1,8,2108201693,0.001248,0.9,1,1
21,1,10,1942613199,0.001088,0.9,1,1
19,2,13,1598866086,0.001296,0.9,1,1
21,1,8,1252906628,0.001274,0.9,1,1
29,1,9,528287431,0.001776,0.9,1,1
24,0,12,1919481862,0.001437,0.9,1,1
25,0,8,1487165370,0.001573,0.9,1,1
22,6,8,1897303212,0.001589,0.9,1,1
22,3,9,162180597,0.001037,0.9,1,1
20,3,8,1060716317,0.001014,0.9,1,1
27,4,11,152741339,0.001212,0.9,1,1
20,3,13,1448701090,0.001151,0.9,1,1
22,2,14,2102186938,0.000997,0.9,1,1
4,6,9,2102186938,0.000843,1,1,1
6,2,12,642239147,0.000841,1,1,1
5,0,11,2081515803,0.000551,1,1,1
4,2,10,1820091016,0.000680,1,1,1
4,3,11,1720759283,0.000768,1,1,1
3,5,10,226371387,0.000845,1,1,1
6,1,10,968080326,0.000865,1,1,1
8,4,6,579505397,0.000646,1,1,1
7,5,8,698439122,0.000986,1,1,1
11,2,9,503849908,0.000936,1,1,1
1,2,12,2018090003,0.001325,1,1,1
2,4,10,317637692,0.001208,1,1,1
1,5,10,607239295,0.001009,1,1,1
3,6,10,1458195936,0.000866,1,1,1
3,2,11,257209018,0.000661,1,1,1
2,2,11,257209018,0.000573,1.1,1,1
2,0,13,2008841344,0.000620,1.1,1,1
1,2,12,1118375690,0.000749,1.1,1,1
3,1,10,127434428,0.000515,1.1,1,1
1,3,11,1644260243,0.000618,1.1,1,1
2,1,11,1957728365,0.000453,1.1,1,1
2,4,11,635932592,0.000665,1.1,1,1
2,4,12,185286351,0.000845,1.1,1,1
4,3,9,1803132296,0.000906,1.1,1,1
5,3,9,1436084145,0.000786,1.1,1,1
2,6,10,943934764,0.000735,1.1,1,1
2,6,12,351424330,0.000751,1.1,1,1
4,3,10,651911690,0.000735,1.1,1,1
7,6,7,1204340737,0.001717,1.1,1,1
4,7,8,1193418515,0.001515,1.1,1,1
21,3,11,1193418515,0.001688,0.9,1,1.3
29,5,9,1133410345,0.001791,0.9,1,1.3
26,0,10,1832008793,0.001188,0.9,1,1.3
28,3,10,1797204408,0.001492,0.9,1,1.3
32,0,7,2036672537,0.001171,0.9,1,1.3
20,3,11,914017819,0.001291,0.9,1,1.3
26,1,11,1504215499,0.001391,0.9,1,1.3
20,1,10,478732105,0.001320,0.9,1,1.3
23,5,5,525918283,0.001507,0.9,1,1.3
18,4,9,1494401552,0.003129,0.9,1,1.3
19,2,11,478405359,0.000991,0.9,1,1.3
19,0,10,17667009,0.001183,0.9,1,1.3
29,2,10,1482251828,0.001262,0.9,1,1.3
24,0,8,680459056,0.001427,0.9,1,1.3
24,0,9,1158315447,0.001421,0.9,1,1.3
4,3,10,1158315447,0.000884,1,1,1.3
3,5,10,655520216,0.000808,1,1,1.3
6,5,8,1609449292,0.000942,1,1,1.3
5,4,11,1446373163,0.000812,1,1,1.3
8,2,9,513119407,0.000732,1,1,1.3
1,5,11,1954638101,0.000699,1,1,1.3
0,3,12,659146899,0.000538,1,1,1.3
5,0,10,1439329290,0.000623,1,1,1.3
2,2,12,1016204250,0.000639,1,1,1.3
3,1,10,182028447,0.000543,1,1,1.3
5,2,10,586174553,0.000766,1,1,1.3
4,2,11,1461386968,0.000688,1,1,1.3
5,2,8,1764461515,0.001019,1,1,1.3
6,2,10,1100070095,0.000957,1,1,1.3
6,5,8,1996770121,0.000765,1,1,1.3
6,5,8,1996770121,0.000743,1.1,1,1.3
6,1,10,2060651992,0.000620,1.1,1,1.3
3,3,12,1668378269,0.000826,1.1,1,1.3
2,5,10,95432618,0.000807,1.1,1,1.3
3,3,10,1957480943,0.000927,1.1,1,1.3
3,3,10,1327341455,0.000705,1.1,1,1.3
5,4,9,598884418,0.000873,1.1,1,1.3
2,1,12,301285670,0.000510,1.1,1,1.3
7,3,8,1677720158,0.000835,1.1,1,1.3
3,3,10,1055574021,0.000757,1.1,1,1.3
3,2,10,1072550398,0.000631,1.1,1,1.3
3,4,14,2099787047,0.000846,1.1,1,1.3
6,1,10,1390767028,0.000617,1.1,1,1.3
3,2,10,174173664,0.000679,1.1,1,1.3
4,3,9,1389520023,0.000727,1.1,1,1.3
26,4,9,1389520023,0.001216,0.9,1,1.5
22,1,11,160908442,0.001023,0.9,1,1.5
