recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
262,114,344,1714179456,1.379357,1,1,2
245,108,339,411118495,1.326399,1,1,2
254,110,369,472044710,1.483403,1,1,2
236,118,351,456561981,1.211998,1,1,2
245,101,379,1001078353,1.387909,1,1,2
245,88,368,1248386528,1.247711,1,1,2
241,118,338,1761256564,1.142776,1,1,2
241,89,362,11598588,1.210899,1,1,2
241,115,357,150784309,1.302150,1,1,2
324,96,467,150784309,1.798318,0.9,1,3
313,124,441,1708661023,1.685951,0.9,1,3
317,127,451,522851869,1.663357,0.9,1,3
347,79,479,802995849,1.750702,0.9,1,3
334,82,447,1322776413,1.680180,0.9,1,3
318,106,426,1446708057,1.732790,0.9,1,3
316,90,434,1914891293,1.623221,0.9,1,3
336,102,453,289942220,1.674483,0.9,1,3
336,105,437,1048455735,1.971766,0.9,1,3
341,71,460,1168671337,1.939688,0.9,1,3
252,93,419,1168671337,1.500293,1,1,3
254,106,430,10250632,1.487305,1,1,3
257,82,461,379822447,1.782382,1,1,3
242,76,422,341921405,1.412012,1,1,3
244,68,445,1682939826,1.389832,1,1,3
253,91,450,146226289,1.519944,1,1,3
247,77,420,2007922877,1.409219,1,1,3
241,67,453,1626305922,1.495156,1,1,3
253,93,431,611467039,1.533845,1,1,3
257,79,429,1713935330,1.616174,1,1,3
57,149,358,1212,0.593639,2,1,1.1
61,164,329,517360888,0.667263,2,1,1.1
66,145,350,2094067808,0.694275,2,1,1.1
67,154,331,1301425962,0.751127,2,1,1.1
70,138,350,1917024156,0.756675,2,1,1.1
71,151,351,748064527,0.748296,2,1,1.1
70,149,326,1748036481,0.703919,2,1,1.1
76,161,312,26719565,0.708283,2,1,1.1
67,152,337,1655484062,0.832406,2,1,1.1
55,177,350,12167296,0.769782,2,1,1.1
65,146,339,1047787727,0.680563,2,1,1.1
65,140,351,429622666,0.739866,2,1,1.1
53,167,350,775376404,0.669954,2,1,1.1
64,167,325,1789024433,0.799577,2,1,1.1
73,134,357,79667608,0.759301,2,1,1.1
64,148,347,1744883375,0.739151,2,1,1.1
57,148,353,1277054637,0.834552,2,1,1.1
62,152,339,584180340,0.727383,2,1,1.1
68,154,337,393238997,0.745569,2,1,1.1
69,158,327,78448854,0.657199,2,1,1.1
20,186,385,78448854,0.443110,3,1,1.1
23,214,356,1921991600,0.506221,3,1,1.1
19,206,353,853417751,0.518178,3,1,1.1
26,192,355,1424400744,0.490339,3,1,1.1
22,209,361,977739772,0.554139,3,1,1.1
12,220,370,1480895148,0.465715,3,1,1.1
24,183,394,137515523,0.544349,3,1,1.1
21,211,360,183546862,0.441023,3,1,1.1
