recombinations,back mutations,recurrent mutations,run seed,time to build,recombination cost,recurrent mutation cost,back mutation cost
121,318,1942,164224518,7.325512,3,1,2
128,376,1872,1711400617,7.997857,3,1,2
120,363,1877,2062695421,7.416310,3,1,2
124,312,1933,976558301,7.276752,3,1,2
131,303,1966,1384895208,7.611038,3,1,2
68,378,2005,1384895208,6.045031,4,1,2
58,417,1967,785548035,5.439487,4,1,2
64,377,2020,1061929512,6.545363,4,1,2
56,385,2037,1080357315,6.365211,4,1,2
48,392,2038,1714017761,5.599966,4,1,2
58,373,2044,257773888,5.767477,4,1,2
55,392,2017,1042396626,5.895046,4,1,2
53,395,1998,441591693,5.852234,4,1,2
50,427,1980,1012948017,6.301472,4,1,2
53,411,1999,1608789314,5.765666,4,1,2
56,399,2025,605803772,6.205597,4,1,2
57,339,2082,1260940538,6.256306,4,1,2
56,411,1999,1279382995,6.317476,4,1,2
69,400,1969,434407349,6.326586,4,1,2
64,420,1954,1319188035,6.396540,4,1,2
63,410,1977,2033020802,6.460855,4,1,2
60,392,2023,1624437593,6.652128,4,1,2
62,407,1996,850231989,6.470713,4,1,2
46,406,2041,94765724,5.638479,4,1,2
57,393,2004,2063296812,6.116232,4,1,2
31,434,2029,2063296812,5.262319,5,1,2
29,447,2010,432023971,5.280602,5,1,2
28,395,2113,420951296,5.266152,5,1,2
31,410,2060,1045852683,5.306538,5,1,2
26,425,2072,206765188,5.617431,5,1,2
22,388,2115,900132912,5.112765,5,1,2
39,399,2051,272178483,5.506485,5,1,2
28,409,2061,957327286,4.954568,5,1,2
21,448,2030,2061351906,4.681861,5,1,2
27,432,2034,1802731414,5.319431,5,1,2
40,399,2079,1484123179,5.590188,5,1,2
31,430,2049,383246612,5.730038,5,1,2
21,401,2113,325628493,4.960450,5,1,2
21,438,2062,913103699,5.052424,5,1,2
26,428,2067,940433379,5.221533,5,1,2
27,441,2042,1387770955,5.006365,5,1,2
32,428,2024,831466656,4.981762,5,1,2
30,442,2011,2050954034,5.356455,5,1,2
26,411,2099,679252584,5.284756,5,1,2
27,411,2120,897842805,5.317314,5,1,2
371,77,1941,897842805,11.757352,2,1,3
384,77,1890,1487548882,12.303442,2,1,3
379,77,1915,1018274059,12.343372,2,1,3
365,79,1925,647631326,12.005790,2,1,3
372,68,1908,2044932644,12.389468,2,1,3
391,76,1870,1408029897,11.649302,2,1,3
397,60,1899,850221690,12.746766,2,1,3
378,69,1938,2050557001,12.144447,2,1,3
362,79,1901,1197084503,11.077492,2,1,3
380,75,1918,741186943,12.111697,2,1,3
350,77,1941,1195697088,11.200732,2,1,3
356,84,1928,1986868125,10.923243,2,1,3
364,71,1931,1609627868,12.131197,2,1,3
390,76,1890,1968475476,12.477597,2,1,3
402,78,1900,1002127066,12.712298,2,1,3
372,70,1936,360405159,11.743802,2,1,3
391,68,1953,2050795835,12.999876,2,1,3
400,83,1872,1150130581,12.725228,2,1,3
387,75,1887,111634881,12.199629,2,1,3
410,72,1887,734853908,13.753312,2,1,3
218,178,2048,734853908,9.888590,3,1,3
222,181,2016,1626692055,10.091948,3,1,3
172,175,2146,357990877,8.662008,3,1,3
206,157,2111,634533882,10.160066,3,1,3
194,175,2074,1798930481,9.033562,3,1,3
199,169,2099,783322875,9.067885,3,1,3
193,174,2072,91678073,8.514469,3,1,3
191,160,2105,1602951281,8.665061,3,1,3
173,170,2127,1143033402,8.261296,3,1,3
191,181,2080,2114383168,8.302632,3,1,3
193,163,2124,1788717189,9.128392,3,1,3
194,154,2135,644977243,9.158237,3,1,3
216,180,2019,1857877536,9.506789,3,1,3
194,154,2125,796943321,9.763840,3,1,3
185,174,2083,1983299327,8.198195,3,1,3
187,184,2063,1161871305,9.312394,3,1,3
187,187,2030,459319586,8.977256,3,1,3
196,167,2086,198767360,9.189221,3,1,3
180,187,2085,161941592,8.966665,3,1,3
194,160,2105,940622346,9.264265,3,1,3
107,212,2211,940622346,7.090834,4,1,3
116,247,2147,417533427,8.019024,4,1,3
113,188,2235,311598912,7.206371,4,1,3
110,224,2193,1204173182,7.068367,4,1,3
104,202,2215,136746985,7.267903,4,1,3
109,218,2185,570500330,7.354276,4,1,3
112,210,2229,405288743,7.423073,4,1,3
90,223,2225,1066127029,6.636567,4,1,3
101,197,2227,53046596,7.428837,4,1,3
90,181,2273,151814256,7.129636,4,1,3
113,230,2162,608388744,7.072231,4,1,3
114,232,2180,1971294613,7.323714,4,1,3
112,211,2201,822571830,7.427707,4,1,3
119,230,2106,1585444635,7.114342,4,1,3
115,222,2197,310638864,7.962256,4,1,3
115,182,2229,901499454,7.093786,4,1,3
117,201,2208,208725898,7.922556,4,1,3
102,201,2259,1165435390,7.353930,4,1,3
118,189,2224,208025091,7.544749,4,1,3
117,224,2191,1311717564,7.584601,4,1,3
67,249,2275,1311717564,5.983338,5,1,3
65,207,2325,1381033999,5.818783,5,1,3
62,254,2274,1052361707,6.243876,5,1,3
61,224,2305,1717986949,5.951955,5,1,3
61,234,2315,957847386,5.658696,5,1,3
64,222,2338,1836046397,6.250825,5,1,3
60,233,2311,1538197551,5.686322,5,1,3
60,238,2297,1372460842,5.440402,5,1,3
68,239,2265,875891562,6.060650,5,1,3
65,248,2295,1225586606,6.038393,5,1,3
62,216,2336,48230209,5.974674,5,1,3
60,271,2258,1965590573,6.205384,5,1,3
76,252,2264,1393145130,6.160933,5,1,3
58,235,2333,39903266,5.695051,5,1,3
60,237,2297,1790340894,6.173335,5,1,3
72,219,2283,146705191,6.481307,5,1,3
67,221,2309,1500831872,6.372468,5,1,3
62,187,2380,2061336311,6.315845,5,1,3
57,232,2334,741252437,6.142838,5,1,3
61,233,2322,1294801743,6.674652,5,1,3
444,1,2042,1294801743,15.636345,2,1,101
447,11,2038,1000694874,17.142741,2,1,101
443,6,2013,695360774,16.227518,2,1,101
462,12,1966,942890661,15.620967,2,1,101
438,4,2004,776639548,13.856551,2,1,101
414,15,2043,1466613127,14.815618,2,1,101
454,6,2015,1755108979,16.879435,2,1,101
456,14,2011,1305215282,15.739887,2,1,101
479,5,1961,2114259184,16.614422,2,1,101
451,4,2008,1139895976,17.881511,2,1,101
471,0,2006,610923250,14.995988,2,1,101
448,6,2026,1240408730,17.533901,2,1,101
432,7,2060,1195652549,16.688497,2,1,101
459,8,1982,2060926705,15.927382,2,1,101
440,3,2038,2089586916,16.717083,2,1,101
459,2,1959,232379330,17.441761,2,1,101
434,0,2023,150188955,17.203375,2,1,101
